company_id,company_name,prefecture,address,phone,url,status
01-604805,ミライホーム㈱,北海道,苫小牧市有明町２－１１－１５,0144－84－8019,https://mirai-home.ne.jp,pending
01-701240,郷土建設㈱,北海道,恵庭市有明町２－６－９,0123－33－6821,https://www.kyoudo-arc.jp,pending
T01-000846,㈲住環,北海道,苫小牧市ときわ町２－２２－１１,0144－68－2278,https://hugkumi-life.jp/detail/index.php,pending
01-709431,エイベルホーム㈱,北海道,恵庭市京町７１－２,0123－33－8358,https://avele.jp,pending
01-524680,㈱ハウジング・コバヤシ,北海道,函館市富岡町３－１６－１８,0138－41－8181,https://housingkobayashi.co.jp,pending
01-706790,イネスホーム㈱,北海道,札幌市北区新琴似町７９５－２３,011－763－1231,https://ineshome.jp,pending
01-709393,㈱甲谷建設,北海道,札幌市西区八軒１０条西１２－５－２８,011－621－0295,https://www.kohya.co.jp,pending
01-632469,㈱サトケン,北海道,川上郡標茶町旭２－８－２３,015－485－2218,https://iiyeah-tateru.jp/shops/5000,pending
00-021396,ハウジングオペレーションアーキテクツ㈱,北海道,札幌市中央区北４条西２１－２－１,011－615－7777,https://www.hophouse.co.jp,pending
01-723616,㈱リッド,北海道,札幌市西区二十四軒２条１－１－６５,011－612－3100,https://maida.jp,pending
01-724052,㈱シーズン,北海道,千歳市錦町４－１８３８－３Ｆ,0123－23－7015,https://www.kk35.jp,pending
01-524599,㈱マツ建工房,北海道,函館市上野町１８－１２,0138－76－8504,https://www.kk35.jp,pending
01-715520,バリューホーム㈱,北海道,札幌市手稲区新発寒１条３－２－１７,011－685－5181,https://value-home.jp,pending
01-622758,篠河建設㈱,北海道,帯広市西４条南１０－２３,0155－25－2985,http://www.shinokawahome.co.jp,pending
01-621033,道東ハウス工業㈱,北海道,河東郡音更町木野大通東１２－３－１３,0155－31－1123,https://www.dotohouse.co.jp,pending
01-565105,東陽ＡＰ㈱,北海道,旭川市豊岡７条６－４－１５,0166－32－5104,https://kkooi.co.jp,pending
01-603538,㈲川上技建,北海道,苫小牧市新開町２－１０－１０,0144－57－5850,https://www.kawakamigiken.jp,pending
01-708197,㈱キクザワ,北海道,恵庭市黄金中央２－３－１５,0123－32－2440,https://www.kk35.jp,pending
01-590879,㈱丸尾建設,北海道,紋別郡遠軽町南町３－４－３９,0158－42－5228,https://school.stephouse.jp/partnership/p39737,pending
01-565430,㈱ＬＵＸＥＨＯＭＥ,北海道,旭川市末広３条４－３－７,0166－56－9365,https://luxe-home.co.jp,pending
01-714618,㈱アシスト企画,北海道,札幌市北区新川５条１６－６－５,011－764－5150,https://www.assisthome.co.jp,pending
01-522356,潮産業㈱,北海道,函館市西桔梗町５９１－３３,0138－49－5225,https://www.kk35.jp,pending
01-714533,㈱脇坂工務店,北海道,小樽市銭函２－２－８,0134－61－2488,http://www.fukasaka.jp/company/outline.htm,pending
01-700450,信託ホーム㈱,北海道,札幌市豊平区月寒東２条１７－１－４７－２Ｆ,011－858－5555,https://www.shintaku.jp,pending
01-560901,㈱鈴木工務店,北海道,旭川市東光１条２－２－５,0166－31－1366,https://suzuki-koumuten.jp/pages/32,pending
01-714809,アイルホーム㈱,北海道,札幌市北区北２３条西７－２－１５,011－737－0014,https://i-llhome.jp,pending
01-622821,㈱伊善建設,北海道,帯広市西１０条南１２－３,0155－25－3906,https://www.izenhome.co.jp,pending
01-552253,㈱南原工務店,北海道,岩見沢市東町１９４,0126－23－0470,https://www.fas-21.jp/fc/company,pending
01-524348,㈱ビアスワークス,北海道,函館市柏木町１－１２,0138－56－0555,https://beus.jp,pending
01-723269,㈱ＢＥＳＳ札幌,北海道,江別市新栄台２－２３,011－391－6664,https://sapporo.bess.jp,pending
01-621172,星屋㈱,北海道,帯広市西５条南１７－１１,0155－22－8800,https://www.hoshiya.jp,pending
01-705014,北海荘建㈱,北海道,札幌市東区北２４条東１－１－３５,011－752－2171,https://hokkaisoken.com,pending
01-705118,㈱丸三ホクシン建設,北海道,石狩市花川南４条２－１０１,0133－73－0714,https://www.hokushin-k.jp,pending
01-523892,㈱アーニストホーム,北海道,函館市富岡町３－１５－３９,0138－44－7770,https://www.earnesthome.jp,pending
01-603333,㈱宇佐美建設,北海道,室蘭市宮の森町４－２－２１,0143－46－1020,https://usamikensetu.co.jp,pending
01-719557,㈱エストホーム,北海道,札幌市北区新琴似１１条１４－１－２３,011－764－8410,https://www.est-h.co.jp,pending
01-621489,㈱岡本建設,北海道,中川郡幕別町緑町４０－３２,0155－54－2733,https://okamoto-kensetsu.co.jp,pending
01-720150,㈱ＫＡＮＮＡ　ＤＥＳＩＧＮ,北海道,札幌市北区北２８条西１１－１－１,011－802－9901,https://www.kanna-design.co.jp,pending
01-720042,グリートホーム㈱,北海道,恵庭市漁町３０,0123－39－3337,https://greethome.com,pending
01-564303,㈱コクドホーム,北海道,旭川市秋月２条２－４－６,0166－47－0077,https://kokudohome.co.jp,pending
01-715353,寿建設㈱,北海道,札幌市手稲区前田１３条１０－５－２３,011－683－4510,https://kotobuki-bk.jeez.jp,pending
01-723227,㈲住まいるＬＡＢＯ,北海道,札幌市中央区南１条西１２－３２２－１３－３Ｆ,011－211－5988,https://www.sumairu-labo.jp,pending
01-718216,専門職組合㈱,北海道,札幌市北区新川西１条４－２－３６,011－768－5633,https://e-senmon.jp/outline,pending
01-621624,㈱総合設計,北海道,帯広市西４条南３７－１,0155－47－3000,https://hugkumi-life.jp/detail/index.php,pending
01-560875,道北振興㈱,北海道,旭川市５条通６右１,0166－23－0211,https://www.d-shinkou.co.jp,pending
01-719146,㈱ニックス,北海道,札幌市白石区米里４条１－６－３０,011－872－2299,https://nix-3c.co.jp,pending
01-605022,㈱ベルン,北海道,登別市新生町１－１７－１－２Ｆ,0143－57－6544,https://bern-t.co.jp,pending
01-716625,㈱リビングワーク,北海道,札幌市厚別区厚別南６－２－１０,011－892－1125,https://living-work.co.jp,pending
01-720968,㈱リヨ・デ・ホーム,北海道,札幌市白石区北郷３条９－１－２６,011－879－2022,https://riyodehome.co.jp,pending
01-640671,㈱ウッディークラフト,北海道,標津郡中標津町東３３条北１－２－１,0153－73－2695,https://www.woody-craft.co.jp,pending
01-722411,㈱木の城たいせつ,北海道,札幌市東区北４８条東１９－２－５,011－781－7310,https://hugkumi-life.jp/detail/index.php,pending
01-720124,㈱クレスト・ホーム,北海道,札幌市東区北２５条東１８－５－１９,011－788－2521,https://www.crest-home.jp,pending
01-540064,西條産業㈱,北海道,小樽市有幌町２－１６,0134－25－5011,https://saijosangyo.co.jp,pending
01-560715,㈱髙嶋建業,北海道,旭川市豊岡２条１－７－１０,0166－31－6911,https://www.takashima-house.co.jp,pending
01-709469,㈱橋本建設,北海道,石狩市花川南１条１－７６,0133－76－2006,https://hashimotokensetu.com,pending
01-524878,㈱ココカラ,北海道,函館市田家町５－３２－２Ｆ,0138－84－1307,https://www.kokokara-house.jp,pending
T01-007851,㈱ウィンドワード,北海道,札幌市北区北１１条西４－２－２５－４Ｆ,011－700－2196,https://www.openwork.jp/company.php,pending
01-723574,建匠㈱,北海道,札幌市北区東茨戸３条１－１１－１,011－790－7863,https://www.kk35.jp,pending
01-720272,ブレイン㈱,北海道,千歳市あずさ３－１２－４,0123－25－6630,https://maida.jp,pending
01-623302,㈱寿土地建物,北海道,帯広市大通南７－３,0155－28－7811,https://kotobuki-he.co.jp,pending
01-623230,㈱杉山,北海道,帯広市西２４条南２－３－７０,0155－37－3515,https://www.kk35.jp,pending
01-631568,㈱総合住研,北海道,釧路市星が浦大通１－１－４,0154－52－0565,https://www.kk35.jp,pending
01-623884,㈱太陽ホーム,北海道,河東郡音更町木野大通東１４－４－３２１,0155－31－1717,https://www.kk35.jp,pending
01-590378,㈱竹口組,北海道,北見市山下町４－２－８,0157－23－6438,https://takeguchigumi.jp,pending
01-521863,辻木材㈱,北海道,北斗市七重浜８－９－１２,0138－49－6030,https://www.lime-h.co.jp,pending
01-703254,藤和建業㈱,北海道,札幌市豊平区美園９条６－３－１３,011－823－6550,https://fujiwa.jp,pending
01-723765,㈱プログレス,北海道,札幌市手稲区手稲前田５８０－９,011－676－9578,http://www.hiranaka.jp,pending
01-565343,㈱ホームテック,北海道,旭川市忠和６条７－３－９,0166－60－4230,https://home-tech.jp,pending
01-562395,米澤建設㈱,北海道,旭川市東旭川北１条５－３－３,0166－36－1200,https://www.misawa-koumuten.co.jp,pending
01-622669,㈱アーニストホーム,北海道,帯広市白樺１６条西１９－１１－１,0155－34－3147,https://kkooi.co.jp,pending
01-719587,㈱アイ・ホームシステム,北海道,札幌市白石区北郷９条８－２－１３,011－876－2233,https://www.i-homesystem.co.jp,pending
01-721160,㈱カムズ・コンストラクション,北海道,札幌市東区北１８条東１６－２－７,011－299－3272,https://www.ncn-se.co.jp/se/builderslist/detail/20180607114200,pending
01-705402,晃和住宅㈱,北海道,札幌市北区新琴似町１０２１－８,011－766－3373,https://www.kk35.jp,pending
01-560339,㈱小森工務店,北海道,旭川市台場１条６－４－７,0166－61－0504,https://www.komori-home.co.jp,pending
01-523488,㈱今建設,北海道,北斗市久根別３－４－１,0138－73－5507,https://konkensetu.co.jp,pending
01-721182,㈱スター・ウェッジ,北海道,札幌市中央区南９条西２０－１－３７,011－522－9484,https://www.starr-wedge.co.jp,pending
01-620203,㈱髙橋組,北海道,河東郡音更町木野大通東１３－３－２６,0155－31－4594,https://www.tgumi.jp,pending
01-591380,㈱広瀬技建,北海道,札幌市西区八軒１０条東４－３－１０,011－792－0680,https://imai-koumuten.jp,pending
01-716587,㈱北住計画,北海道,札幌市中央区北２条東８－５－２４,011－207－3910,https://www.hokujyukeikaku.co.jp,pending
01-717239,㈱ホクセイ・ホーム,北海道,札幌市東区東苗穂８条２－１２－２２,011－788－4337,https://www.puerda.jp,pending
01-604947,㈱ホリケンラボ,北海道,苫小牧市矢代町１－２－３３,0144－82－9411,https://www.horikenlabo.jp,pending
01-605025,ＹＯＵ　ＬＩＦＥ　ＨＯＭＥ㈱,北海道,苫小牧市澄川町１－１４－１,0144－84－8503,https://ylh.jp,pending
01-563340,ロッキーハウス㈱,北海道,旭川市末広４条９－６－９,0166－57－8311,https://www.rocky-house.co.jp,pending
01-600853,浅水建設㈱,北海道,伊達市鹿島町４８－１,0142－23－7285,https://www.kk35.jp,pending
01-610444,磯田建設㈱,北海道,沙流郡日高町富川東４－２－２７,01456－2－1137,https://isoda-kensetsu.co.jp,pending
01-602250,㈱内池建設,北海道,室蘭市入江町１－１１５,0143－55－7785,https://www.uchiike-home.co.jp,pending
01-623556,㈲ウッドライフ,北海道,帯広市西１７条南４－５０－１６,0155－33－3888,https://woodlife2x4.co.jp,pending
01-623577,㈲Ａ・Ｒ・Ｃ建築工房,北海道,帯広市西２４条南４－３５－２２,0155－65－0647,https://www.ameba.jp/profile/general/arckentikukoubou,pending
01-703979,㈱奥野工務店,北海道,札幌市白石区本通８北６－７,011－861－8754,https://www.sdc-project.jp/hokkaido/details/2072,pending
01-621308,㈱小澤建設,北海道,帯広市西１９条北１－６－１１,0155－58－1188,http://www.mytokachi.jp/ozawakensetsu,pending
01-623945,㈱カントリーヴィレッジ,北海道,河西郡芽室町東１条１－１１,0155－66－6211,https://www.kk35.jp,pending
01-719319,㈱木村建設工業,北海道,札幌市東区北４２条東８－１－７,011－753－8822,https://kimura-c.co.jp/overview,pending
01-718546,ケイアイコーポレーション㈱,北海道,札幌市西区発寒９条１４－５１６－１１９－２Ｆ,011－668－8668,https://kei-ai.co.jp,pending
01-564546,㈱ケイエム建築プラン,北海道,旭川市２条通１３－１４３－１,0166－85－6511,https://www.kk35.jp,pending
01-722773,㈱建彩家,北海道,札幌市北区新琴似２条１１－１－１－２Ｆ,011－374－6000,https://www.kk35.jp,pending
01-719401,さかい建築工房㈱,北海道,千歳市花園５－９－１,0123－23－3388,https://s-koubou.jp,pending
01-563090,㈱信宅ハウジング,北海道,旭川市東光９条３－２－１０,0166－33－0033,https://www.shintaku-h.jp,pending
01-720103,㈱創建ワークス,北海道,札幌市手稲区富丘３条１－９－３２,011－694－6327,https://maida.jp,pending
01-721138,㈲タクミハウジング,北海道,石狩市花川南８条３－１４４－４,0133－73－1155,https://molink.jp/company/1076,pending
01-600464,東海建設㈱,北海道,室蘭市高砂町４－１４－１６,0143－46－1200,http://tokai-k.jp,pending
01-541322,㈱トベックス,北海道,小樽市銭函２－３０－３,0134－62－5457,https://tobex.co.jp,pending
01-700809,中井聖建設㈱,北海道,札幌市白石区南郷通３北１－１,011－861－6241,https://www.nakai-k.co.jp,pending
01-711638,㈱日建企画,北海道,千歳市信濃２－１３－３,0123－27－2707,http://www.nikken-net.co.jp/profile/index.html,pending
01-716937,久末弘信建設㈱,北海道,札幌市西区発寒１０条２－６－１７,011－661－5510,https://www.hi-ko.co.jp,pending
01-600697,平口建設㈱,北海道,伊達市山下町２７５,0142－23－4767,http://www.hiraguchi.jp,pending
01-592686,㈱フォレストホーム,北海道,紋別郡遠軽町東町１－５－８,0158－42－3414,https://www.kk35.jp,pending
01-621273,㈲北海技建工業,北海道,中川郡幕別町札内中央町５３２－２０,0155－56－2421,https://www.hokodate-home.co.jp,pending
01-523358,北海道ハウス㈱,北海道,函館市美原１－３－５,0138－42－4141,https://www.kk35.jp,pending
01-590900,㈱松田建業,北海道,北見市美山町西４－４９－２,0157－24－6408,https://maida.jp,pending
01-704014,㈱マルワホーム企画,北海道,札幌市北区北３６条西８－１－１,011－707－3111,https://www.maruwa-k.co.jp,pending
01-718404,㈱ミライエホーム,北海道,札幌市豊平区豊平３条９－２－６－２Ｆ,011－821－3131,https://www.miraye.co.jp,pending
01-702859,山忠高島建設㈱,北海道,札幌市豊平区月寒西３条９－１－４,011－851－0118,https://taka01.jp,pending
01-551881,山本建業㈱,北海道,岩見沢市北本町東１－３－６,0126－38－5478,https://www.yamamotokengyo.co.jp,pending
01-722424,リノベ札幌㈱,北海道,札幌市西区八軒５条東４－１－１５,011－213－8305,https://portal.renovation.or.jp/app/member/045-308-9155,pending
01-718848,㈲ワンステップ,北海道,札幌市清田区平岡１条２－４－１２,011－889－6756,https://www.wish-home.co.jp/company,pending
01-724221,㈲アスター,北海道,札幌市東区北１３条東１６－１－１,011－214－0455,https://www.hatalike.jp/viewjob/535149bfe3104b8b,pending
01-721380,㈱生杉工房,北海道,千歳市北陽８－３－１０,0123－25－3802,https://maida.jp,pending
01-623897,㈱うさぎハウジング,北海道,中川郡幕別町札内桜町９１－１１,0155－28－7537,https://www.ai-koumuten.co.jp/exhibition/sapporo-kita,pending
01-550976,㈱奥山工業所,北海道,砂川市東１条南７－１－１,0125－54－2237,https://www.kk35.jp,pending
01-592342,㈱工藤工務店,北海道,網走郡津別町旭町１０－１,0152－76－3621,https://naitou-con.co.jp/company/about,pending
01-524639,㈱クレバ,北海道,函館市山の手２－３０－１５,0138－87－2093,https://www.kk35.jp,pending
01-565681,鈴工㈱,北海道,旭川市７条通１６－７７－１,0166－56－5150,https://www.fujiikohmuten.co.jp,pending
01-624005,㈱セレクトホーム,北海道,帯広市西５条南５－４－１０,0155－67－0493,https://ie-selecthome.jp,pending
01-713442,拓友建設㈱,北海道,札幌市北区太平６条２－１－１２,011－773－2888,https://www.takuyou.jp,pending
01-602525,㈲土屋建設,北海道,伊達市松ケ枝町６１－１３,0142－23－4869,http://tuchiya-kk.main.jp/index.html,pending
01-602704,㈱ＴＯＵＭＥＩ,北海道,苫小牧市桜木町３－２５－２１,0144－73－7565,https://www.kk35.jp,pending
01-722686,ＴＯＴＩデザイン㈱,北海道,札幌市白石区北郷２条４－２－１７－２Ｆ,011－376－5944,https://toti-design.co.jp,pending
01-540505,㈱福島工務店,北海道,小樽市若松１－７－１８,0134－23－3542,https://fukushima-km.co.jp,pending
01-711672,㈱松浦建設,北海道,札幌市清田区清田２条１－１－３４,011－882－2045,https://matsuurakensetsu.com,pending
01-714032,㈱八城地建,北海道,札幌市南区澄川５条４－２－１０,011－823－0538,https://www.8shiro.jp,pending
01-520103,㈲山野内建設,北海道,二海郡八雲町東町２３６－２,0137－62－3498,https://www.denpota.jp/smart-showroom/15060,pending
01-524606,㈲ランドキャピタル,北海道,函館市堀川町２０－３,0138－31－9080,https://landcapital.jp,pending
01-623629,㈲緑建,北海道,河東郡音更町東通１２－４－１８,0155－42－5277,https://www.kk35.jp,pending
01-723459,㈱ＴＹＴ工房,北海道,札幌市豊平区平岸７条１８－４－２４,011－826－6232,https://maida.jp,pending
01-714106,㈱丸大日建ホーム,北海道,札幌市北区新川８０２－３２,011－765－2201,http://www.marudai-n.co.jp,pending
01-701513,アサヒ住宅㈱,北海道,札幌市白石区平和通１北１２－１６,011－866－6101,https://www.asahijyutaku.co.jp,pending
01-723408,㈱飯田工務店,北海道,札幌市中央区南１９条西６－１－１,011－530－0910,https://www.iidakoumuten.jp,pending
01-623788,ウインコーポレーション㈲,北海道,帯広市自由が丘２－１１－１３,0155－35－1167,https://wincorporation.co.jp,pending
01-720131,㈱Ｍ・Ｇ建装,北海道,石狩市樽川８条１－１４３,0133－74－8517,https://www.kk35.jp,pending
01-719432,㈱グロー,北海道,札幌市西区西野５条２－１２－１１,011－669－8787,https://www.glow-co.jp,pending
01-563596,㈱こまいホーム,北海道,旭川市東光５条２－１－２７,0166－32－2199,https://komai-home.co.jp,pending
01-560451,㈱サンエービルド工業,北海道,富良野市栄町１９－２,0167－22－3145,https://sane-build.jp,pending
01-721174,㈲三邦工務店,北海道,江別市緑ヶ丘９－１９,011－382－7217,https://sanpou-koumuten.com,pending
01-714272,㈱じょうてつ,北海道,札幌市白石区東札幌１条１－１－８,011－811－6141,https://www.jotetsu.co.jp/fudosan,pending
01-524372,㈱東商建設,北海道,亀田郡七飯町上藤城４０－３,0138－65－1000,https://www.toshokensetsu.co.jp,pending
01-711403,㈱ハウジング光陽,北海道,札幌市北区新琴似５条７－７－１６,011－764－7660,http://h-coyo.co.jp,pending
01-702732,北登建設工業㈱,北海道,江別市野幌住吉町３７－９,011－385－0225,https://www.hokuto-home.co.jp,pending
01-716560,㈱アーキコーポレーション,北海道,札幌市中央区大通東１０－１６－９,011－208－7700,https://maida.jp,pending
01-719554,㈱ＩＤ建築工房,北海道,札幌市厚別区もみじ台東６－５－１１,011－897－8560,https://maida.jp,pending
01-622145,㈱赤坂建設,北海道,中川郡池田町旭町２－５－４,015－572－2290,https://aksk.co.jp,pending
01-561369,㈱芦野組,北海道,旭川市旭神町２８－１０６,0166－65－7087,https://www.misawa-koumuten.co.jp,pending
01-717323,㈱Ａｔｅｌｉｅｒ－Ｄ,北海道,札幌市豊平区平岸６条１２－９－５,011－598－9722,http://www.atelier-d.co.jp,pending
01-590277,網走交通㈱,北海道,網走市新町２－３－１,0152－45－1010,https://www.abashiri-kotsu.co.jp,pending
01-621871,植原建設工業,北海道,帯広市西１０条南４１－４－７,0155－48－3187,https://partnershop.takara-standard.co.jp/shop/1213,pending
01-623416,㈱エーアイホームズ,北海道,帯広市東３条南１０－４－１Ｆ,0155－20－5533,https://www.ai-koumuten.co.jp/exhibition/sapporo-kita,pending
