url,company_name,contact_url,status,submitted_at,note
https://kameokakoumuten.jp,㈱アイリスホーム,,skip,,duplicate url
https://www.k-daimaru.co.jp,アドバンスホーム㈱,,skip,,duplicate url
https://araake.com/main.html,㈱荒明工務店,,error,2026/4/2 14:00:34,"page.goto: Navigation to ""https://araake.com/main.html"" is interrupted by anothe"
https://izumida.co.jp,㈱泉田組,,no_form,2026/4/2 15:07:27,contact link not found
https://endou-koumuten.com,㈱遠藤工務店,https://endou-koumuten.com/contact/,submitted,2026/4/3 14:58:52,
https://oji-k.co.jp,王子建設㈱,https://oji-k.co.jp/contact/,submitted,2026/4/2 15:09:37,
https://kameokakoumuten.jp,隂山建設㈱,,skip,,duplicate url
https://www.kanken2023.jp,菅野建設㈱,https://www.kanken2023.jp/contact,submitted,2026/4/3 14:59:10,
https://kanno-kenchiku.jp,㈱かんの建築,https://kanno-kenchiku.jp/inquiry/index.html,manual_check,2026/4/2 15:10:18,submit button not found
https://kameokakoumuten.jp,㈱カンノ住研,,skip,,duplicate url
https://www.kikuta-koumuten.com,㈱菊田工務店,https://www.kikuta-koumuten.com/contact/,submitted,2026/4/2 15:10:40,
https://kameokakoumuten.jp,㈱木の力,,skip,,duplicate url
https://kusano-c.co.jp,草野建設㈱,https://kusano-c.co.jp/quiteform/,submitted,2026/4/2 15:11:05,
https://www.crassone.jp/constructors/51821,㈱建堂工業,https://www.crassone.jp/service/information_desk,manual_check,2026/4/2 15:11:21,submit button not found
https://kameokakoumuten.jp,㈱工房夢蔵,,skip,,duplicate url
https://kameokakoumuten.jp,㈱五感工房,,skip,,duplicate url
https://www.koyatu.co.jp,㈲小谷津工務店,https://www.koyatu.co.jp/contact/,submitted,2026/4/3 14:59:22,
https://shike-k.com,㈲四家建築,,no_form,2026/4/2 15:11:51,contact link not found
https://kameokakoumuten.jp,昭栄創建㈱,,skip,,duplicate url
https://www.shinwa-21.co.jp,信和建設㈱,https://www.shinwa-21.co.jp/contact/,submitted,2026/4/3 15:00:40,
https://suzufune.jp,㈱鈴船建設,https://suzufune.jp/contact_us/,submitted,2026/4/2 15:12:27,
https://serenohome.jp,㈱セレーノホーム,https://serenohome.jp/contact/,submitted,2026/4/2 15:12:41,
https://kameokakoumuten.jp,㈱創作家,,skip,,duplicate url
https://daiju-re.co.jp,㈱大樹不動産販売,https://daiju-re.co.jp/contact/,submitted,2026/4/3 15:01:21,
https://www.t-kensou.jp,㈲高橋建創,https://www.t-kensou.jp/contact/,submitted,2026/4/3 15:01:36,
https://tabei-gr.com,㈲田部井工務店,https://tabei-gr.com/contact/,submitted,2026/4/2 14:04:44,福島 西白河郡西郷村熊倉折口原３５２－３
https://tamurasangyo.co.jp,田村産業㈱,https://tamurasangyo.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,submitted,2026/4/3 15:01:56,
https://kameokakoumuten.jp,㈱トーヨー不動産,,skip,,duplicate url
https://kameokakoumuten.jp,㈲ネストホーム,,skip,,duplicate url
https://kameokakoumuten.jp,㈱母の家,,skip,,duplicate url
http://mikoto-kensho.jp,尊建匠㈱,http://mikoto-kensho.jp/contact,submitted,2026/4/2 15:15:16,
https://kameokakoumuten.jp,㈲目黒工務所,,skip,,duplicate url
https://kameokakoumuten.jp,㈱山川,,skip,,duplicate url
https://kameokakoumuten.jp,ライフデザイン㈱,,skip,,duplicate url
https://kameokakoumuten.jp,ライフプラス㈱,,skip,,duplicate url
https://www.omomo.co.jp,㈱大桃建設工業,https://www.omomo.co.jp/contact/,submitted,2026/4/3 15:02:39,
http://kk-kensei.jp,㈱建誠,http://kk-kensei.jp/inquiry,submitted,2026/4/3 15:02:49,
https://koken-kk.co.jp,光建工業㈱,,no_form,2026/4/3 15:02:58,contact link not found
https://kameokakoumuten.jp,㈱小島建築センター,,skip,,duplicate url
https://comtecs.jp,㈱コムテックス,https://comtecs.jp/faq,manual_check,2026/4/3 15:03:10,submit button not found
http://saitoh-koumuten.jp,㈱斎藤工務店,http://saitoh-koumuten.jp/contact/,submitted,2026/4/2 14:08:33,福島 伊達郡川俣町飯坂壁沢３－１
https://www.sakaitoei.co.jp,㈱酒井東栄コーポレーション,https://www.sakaitoei.co.jp/contact,submitted,2026/4/2 14:09:51,福島 伊達市保原町大泉前原内１６０－１
https://kameokakoumuten.jp,ＳＡＴＯ建築㈱,,skip,,duplicate url
https://shojicon.co.jp,庄司建設工業㈱,https://shojicon.co.jp/contact_form/,submitted,2026/4/3 15:03:22,
http://www.fujita-good.com/e-town/e_town_tunetoyo.htm,㈲常豊工務店,,error,2026/4/2 14:10:09,page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.fujita-good.com/e-town/e_tow
https://www.needs1997.co.jp,㈱ニーズ,,error,2026/4/2 14:10:18,"page.goto: Navigation to ""https://www.needs1997.co.jp/"" is interrupted by anothe"
https://kameokakoumuten.jp,㈱無垢人,,skip,,duplicate url
https://www.munakatakoumuten.com,㈱宗形工務店,,error,2026/4/2 14:10:26,"page.goto: Navigation to ""https://www.munakatakoumuten.com/"" is interrupted by a"
https://kameokakoumuten.jp,㈱渡部住建,,skip,,duplicate url
https://www.noblehome.co.jp,㈱ノーブルホーム,,error,2026/4/3 15:03:39,timeout
https://www.nichiei-syoji.jp,日栄商事㈱,https://www.nichiei-syoji.jp/contact,submitted,2026/4/3 15:03:50,
https://www.grandy.co.jp/company/group/ibaraki-grandy,茨城グランディハウス㈱,https://www.grandy.co.jp/inquiry,submitted,2026/4/3 15:04:00,
https://www.akiyamakomuten.jp,㈱アゲル,,skip,,受注先除外
https://ninomiya-e.co.jp,㈱棟匠,https://ninomiya-e.co.jp/contact/,submitted,2026/4/3 15:05:21,
http://www.osukerhome.co.jp,㈱ファーストステージ,https://www.osukerhome.co.jp/?page_id=66,manual_check,2026/4/2 16:57:44,submit button not found
https://fuji-solar.co.jp,不二建設㈱,https://fuji-solar.co.jp/main-contact/,submitted,2026/4/3 15:06:47,
https://ninomiya-e.co.jp,サンワ設計㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱東海住宅,https://www.someya.co.jp/contact/,submitted,2026/4/3 15:07:00,
https://ninomiya-e.co.jp,三秀建設工業㈱,,skip,,duplicate url
https://ishitsuka1.jp,Ｌ．Ｓ．Ｓ㈱,https://ishitsuka1.jp/contact/,submitted,2026/4/3 15:07:13,
https://www.someya.co.jp,㈱オークヴィルホームズ,,skip,,duplicate url
https://www.akiyamakomuten.jp,ＭＩＲＡＩＥ㈱,,skip,,duplicate url
https://www.akiyamakomuten.jp,ＡＫＡＴＳＵＫＩ㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱Ｓｔｙｌｅ　Ｄｅｓｉｇｎ,,skip,,duplicate url
https://www.someya.co.jp,㈱マツシタホーム,,skip,,duplicate url
https://www.someya.co.jp,㈱ＷＯＯＤＹ　ＨＯＵＳＥ,,skip,,duplicate url
https://wood-u.co.jp,㈲ウッドゆう建築事務所,https://wood-u.co.jp/contact/,submitted,2026/4/3 15:07:27,
https://www.oonuki.co.jp,エフリッジホーム㈱,https://www.oonuki.co.jp/contact,submitted,2026/4/3 15:09:18,
https://www.someya.co.jp,㈱クラフト,,skip,,duplicate url
https://www.naka-h.co.jp,㈱那珂ハウジング,https://www.naka-h.co.jp/contact,submitted,2026/4/3 15:09:31,
https://www.someya.co.jp,㈱カイテキホーム,,skip,,duplicate url
https://www.akiyamakomuten.jp,桜井建設㈱,,skip,,duplicate url
https://shinohara-sakai.co.jp,㈱篠原工務店,,skip,,受注先除外
http://www.osukerhome.co.jp,㈱大縄林業,,skip,,duplicate url
https://masumi-kensetsu.jp,益三建設㈱,https://masumi-kensetsu.jp/contact/,submitted,2026/4/3 15:10:40,
https://www.groundhome.com,㈱鶴亀,,skip,,受注先除外
https://www.someya.co.jp,㈱みらい平ハウジング,,skip,,duplicate url
https://www.akiyamakomuten.jp,㈱Ｋｉｂａｃｏ,,skip,,duplicate url
https://nust.jp,㈱ニュースタンダード,https://nust.jp/contact,manual_check,2026/4/3 15:11:24,submit button not found
https://www.shiba-mokuzai.com,㈱柴木材店,https://shiba-mokuzai.com/form/contact/,submitted,2026/4/3 15:11:52,
https://www.tamura-komuten.jp,㈱リッド,https://www.tamura-komuten.jp/pages/5/,manual_check,2026/4/3 15:12:00,submit button not found
https://www.eoshome.co.jp,㈱イオスホーム,https://www.eoshome.co.jp/inquiry/,manual_check,2026/4/3 15:12:42,submit button not found
https://www.someya.co.jp,㈱イサカホーム,,skip,,duplicate url
https://ninomiya-e.co.jp,エイ・ワン㈱,,skip,,duplicate url
https://www.koryo-j.co.jp,香陵住販㈱,https://www.koryo-j.co.jp/contact/inquiry,submitted,2026/4/3 15:15:55,
https://shinohara-sakai.co.jp,㈱こころ建築設計,,skip,,duplicate url
https://www.someya.co.jp,㈱ワカバハウス,,skip,,duplicate url
https://www.someya.co.jp,家づくりナイスホームズ㈱,,skip,,duplicate url
https://ishitsuka1.jp,㈱石塚工務店,,skip,,duplicate url
https://cando-house.co.jp,㈱感動ハウス,https://cando-house.co.jp/contact/,submitted,2026/4/2 14:15:02,茨城 筑西市八丁台３６１
https://www.akiyamakomuten.jp,㈱キョーリン,,skip,,duplicate url
https://www.someya.co.jp,斉藤建築工業㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱ジュン・ホーム,,skip,,duplicate url
https://tanakakoumuten.co.jp,㈱トラストホーム,https://tanakakoumuten.co.jp/contact,submitted,2026/4/2 17:56:57,
https://ninomiya-e.co.jp,富士住建㈱,,skip,,duplicate url
https://www.masukenhome.com,㈲マスケンホーム,https://www.masukenhome.com/contact/,submitted,2026/4/3 15:16:08,
https://asitis.ibaraki.jp,㈱ＡＳ　ＩＴ　ＩＳ,,error,2026/4/3 15:16:25,timeout
https://www.athome-web.co.jp,㈱エダカワ,https://www.athome-web.co.jp/contact/,submitted,2026/4/2 15:23:21,
https://ninomiya-e.co.jp,オフィスエイト㈱,,skip,,duplicate url
https://www.someya.co.jp,ファミリア㈱,,skip,,duplicate url
https://shimaho-smarthome.co.jp,しまほスマートホーム㈱,,no_form,2026/4/2 15:23:30,contact link not found
https://www.someya.co.jp,ウィル㈱,,skip,,duplicate url
https://www.sekiho.co.jp,積豊建設㈱,https://www.sekiho.co.jp/contact/,submitted,2026/4/3 15:16:41,
http://www.mken.jp,㈱ｍ建,http://www.mken.jp/#contact,submitted,2026/4/3 15:16:52,
https://www.designkoumuten.com/stores/information/244,㈱大沼工務店,https://www.designkoumuten.com/form,submitted,2026/4/2 14:17:17,茨城 神栖市大野原２－２７－１０
http://shinei-jk.com,新栄住宅㈱,https://lin.ee/tKKhrKQ,manual_check,2026/4/3 15:17:06,submit button not found
https://www.someya.co.jp,㈱スズモク,,skip,,duplicate url
https://www.someya.co.jp,㈱セット建築工房,,skip,,duplicate url
https://www.fujishiro-m.com,㈱藤代工務店,https://www.fujishiro-m.com/contact,submitted,2026/4/3 15:18:19,
https://tanakakoumuten.co.jp,㈱ライズクリエーション,,skip,,duplicate url
https://www.someya.co.jp,㈱リライフホーム,,skip,,duplicate url
https://www.akiyamakomuten.jp,葵建設㈱,,skip,,duplicate url
https://ayaplus.jp,石川住建㈱,https://ayaplus.jp/contact/,submitted,2026/4/3 15:18:33,
https://idogawa-kenchiku.jp,㈱井戸川建築,https://idogawa-kenchiku.jp/reserve/?contact,manual_check,2026/4/2 14:23:22,submit button not found
https://ecoshome.jp,㈱エコスホーム,https://ecoshome.jp/contact/,submitted,2026/4/3 13:02:06,
https://glazzo.jp/modelhouse/modelhouse_type/modelhouse-ibaraki,グラッソデザインオフィス㈱,,no_form,2026/4/2 14:23:55,contact link not found
https://sh-ibarakikita.com,㈱サラサホーム茨城北,https://sh-ibarakikita.com/contact/contact.php,submitted,2026/4/2 14:24:07,茨城 北茨城市磯原町豊田１－１１０
https://suzuki-ryo.com,㈱鈴木良工務店,https://suzuki-ryo.com/contact/index.html,submitted,2026/4/2 14:24:19,茨城 水戸市緑町１－１－４
https://www.centuryhome.co.jp,㈱センチュリーホーム,,no_form,2026/4/2 14:24:24,contact link not found
https://www.tomisyou.com,㈲冨祥工務店,https://www.tomisyou.com/contact,submitted,2026/4/2 14:24:48,茨城 坂東市矢作９７２－１５
https://www.kensetumap.com/company/524901/profile.php,ＴＯＭＯＢＥ　ＷＯＲＫＥＲＳ㈱,,no_form,2026/4/2 14:24:57,contact link not found
http://www.behouse.jp/behouse/index.shtml,㈱Ｂｅハウス,http://www.behouse.jp/soudan_mado/mail/index.shtml,submitted,2026/4/3 13:02:17,
https://primehome-estate.com,プライムホーム㈱,,no_form,2026/4/2 15:25:38,tel or mailto url
Call log:,,,,,
[2m,,,,,
https://www.maruwakensetsu.co.jp,丸和建設㈱,https://www.maruwakensetsu.co.jp/contact/,submitted,2026/4/3 13:02:37,
https://www.plushaus.co.jp,㈲木匠舎,https://www.plushaus.co.jp/contact/,submitted,2026/4/2 15:26:22,
https://www.r-plus-h.com/company,㈱八文字建設,https://www.r-plus-h.com/inquiries/new,submitted,2026/4/2 15:28:09,
https://www.someya.co.jp,ｅａｓｅ住建(同),,skip,,duplicate url
https://www.someya.co.jp,㈱いえつなぎ,,skip,,duplicate url
https://ikeko-group.jp,㈱池田工務店,https://ikeko-group.jp/otoiawase,manual_check,2026/4/2 15:28:16,submit button not found
https://www.someya.co.jp,㈱ＺＥＮ’クリエイトオフィス,,skip,,duplicate url
https://cyuwa.co.jp,中和建設㈱,,no_form,2026/4/2 14:26:32,contact link not found
https://ninomiya-e.co.jp,㈱ＮＩＫＫＥＮＳＯ,,skip,,duplicate url
https://www.someya.co.jp,㈱明日家スタジオ,,skip,,duplicate url
http://www.osukerhome.co.jp,㈱大須賀工務店,,skip,,duplicate url
https://www.someya.co.jp,㈱東陽ハウジング,,skip,,duplicate url
https://www.someya.co.jp,㈱アカラ,,skip,,duplicate url
https://isekiya-komuten.com,㈱イセキヤ工務店,https://isekiya-komuten.com/contact/,manual_check,2026/4/2 14:27:40,submit button not found
https://eh-hitachi.com/company,犬飼建設㈱,https://eh-hitachi.com/contact/contact.php,submitted,2026/4/2 14:27:52,茨城 日立市東大沼町３－２７－３３
https://ibaken.co.jp,㈱イバケン,https://ibaken.co.jp/contact/,submitted,2026/4/2 14:28:06,茨城 ひたちなか市馬渡３８６１－３
https://www.someya.co.jp,㈱茨城県南木造住宅センター,,skip,,duplicate url
https://www.someya.co.jp,㈱ウッドスタイルホーム,,skip,,duplicate url
https://www.onofk.co.jp,㈱小野不動産建設,https://www.onofk.co.jp/#contact,submitted,2026/4/2 14:28:18,茨城 古河市本町２－５－２
https://koga-ken.com,㈲コガ建築設計,https://koga-ken.com/contact/,submitted,2026/4/2 14:29:33,茨城 古河市諸川２４４４－４０
https://satokoumuten-ibaraki.com,㈱佐藤工務店,https://satokoumuten-ibaraki.com/contact,submitted,2026/4/2 15:28:28,
https://ninomiya-e.co.jp,㈱住まい工房ナルシマ,,skip,,duplicate url
https://www.someya.co.jp,㈱セレクトホーム,,skip,,duplicate url
https://ninomiya-e.co.jp,大和ハウジング㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱拓住建,,skip,,duplicate url
http://www.fujiken1.com,藤﨑建設工業㈱,http://www.fujiken1.com/contact/,submitted,2026/4/2 15:28:38,
https://www.miyanaka.co.jp,㈱宮中グリーンホーム,,no_form,2026/4/2 15:28:42,tel or mailto url
Call log:,,,,,
[2m  - navi,,,,,
https://www.miyanaka-jisho.co.jp,㈱宮中地所,https://www.miyanaka-jisho.co.jp/inquiry/index.php,submitted,2026/4/2 15:28:52,
http://www.morishima-kk.jp,森島建設工業㈱,,no_form,2026/4/2 15:28:57,contact link not found
https://www.youing-co.jp,㈱ｙｏｕｉｎｇ,https://www.youing-co.jp/form/youing/contact,submitted,2026/4/2 15:29:08,
https://www.someya.co.jp,㈱アイルホーム,,skip,,duplicate url
https://www.someya.co.jp,吾妻建築店㈱,,skip,,duplicate url
https://www.arai-koumuten.co.jp,㈲荒井工務店,https://www.arai-koumuten.co.jp/contact/,submitted,2026/4/2 15:29:26,
https://ishijima.co.jp,㈱石島建設,https://ishijima.co.jp/contact/,submitted,2026/4/2 15:31:38,
https://ninomiya-e.co.jp,ＮＫハウジング㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱Ｍ’Ｓホーム,,skip,,duplicate url
https://www.ishin-shimodate.jp,㈱小川ハウジング,https://www.ishin-shimodate.jp/contact,manual_check,2026/4/2 15:32:23,submit button not found
https://www.osono.co.jp,㈱小薗建設,https://www.osono.co.jp/contact,submitted,2026/4/2 15:32:39,
https://kawano-kk.co.jp,㈱河野工務店,https://kawano-kk.co.jp/contents/contact.html,submitted,2026/4/2 15:33:51,
https://www.someya.co.jp,㈱グランドホームズ,,skip,,duplicate url
https://www.sakamaki-kk.co.jp,㈱坂巻兄弟建設,,error,2026/4/2 13:39:27,page.goto: net::ERR_NETWORK_CHANGED at https://www.sakamaki-kk.co.jp/
Call log:,,,,,
http://www.osukerhome.co.jp,佐野建設㈱,,skip,,duplicate url
https://www.someya.co.jp,四季彩建設㈱,,skip,,duplicate url
https://www.someya.co.jp,㈱島田材木店,,skip,,duplicate url
https://ninomiya-e.co.jp,㈱住建,,skip,,duplicate url
http://jusekkei.life.coocan.jp,㈱住設計工房,,error,2026/4/2 13:39:30,"page.goto: Navigation to ""http://jusekkei.life.coocan.jp/"" is interrupted by ano"
https://suginoko.co.jp,㈱すぎのこハウジング,,no_form,2026/4/2 15:34:05,tel or mailto url
Call log:,,,,,
[2m  - navigating to,,,,,
https://www.stage-p.co.jp,㈱ステージプランニング,https://www.stage-p.co.jp/contact/,submitted,2026/4/2 15:34:15,
https://tsukadakenzai.jp,塚田建材㈱,https://tsukadakenzai.jp/pages/3/,submitted,2026/4/2 13:40:22,茨城 下妻市比毛２９
https://www.tostey.co.jp,㈲トスティホーム,https://www.tostey.co.jp/contact/,submitted,2026/4/2 13:40:34,茨城 古河市諸川６３３－２
https://www.nemoto-komuten.com,根本建築,https://www.nemoto-komuten.com/contact/,submitted,2026/4/2 13:41:23,茨城 ひたちなか市平磯町５２８９－２
http://www.noguchi-syouji.jp,㈱野口商事,http://www.noguchi-syouji.jp/contact.html,submitted,2026/4/2 15:34:25,
https://www.lixil-reformshop.jp/shop/SC00081001,㈱ハース,https://www.lixil-reformshop.jp/contact/,submitted,2026/4/2 15:35:41,
https://www.someya.co.jp,㈱ハウジングアイ,,skip,,duplicate url
https://www.fukudakensetsu.jp,㈲福田建設,https://www.fukudakensetsu.jp/toiawase/index.html,manual_check,2026/4/2 13:42:17,submit button not found
https://furuyahome.co.jp,㈱古谷ホーム,https://furuyahome.co.jp/contact/,submitted,2026/4/2 15:35:56,
https://www.heisei-bussan.jp,㈱平成物産,https://www.heisei-bussan.jp/contact/,submitted,2026/4/2 15:36:07,
http://maruhey.jp,㈲増田工務店,https://maruhey.securesite.jp/contact/,submitted,2026/4/2 15:36:19,
https://www.k-minowa.com,㈱ミノワ,,error,2026/4/2 13:43:13,page.goto: net::ERR_NETWORK_CHANGED at https://www.k-minowa.com/
Call log:,,,,,
[2m,,,,,
https://www.ym-g.co.jp,㈱山森,https://www.ym-g.co.jp/contact/,submitted,2026/4/2 15:36:29,
https://k-yoshikawa.jp,㈱𠮷川工務店,https://k-yoshikawa.jp/contact.html,submitted,2026/4/2 15:36:39,
https://www.ebenhouse.co.jp,㈱エーベンハウス,,error,2026/4/2 13:43:17,"page.goto: Navigation to ""https://www.ebenhouse.co.jp/"" is interrupted by anothe"
https://www.ncn-se.co.jp/se/builderslist/detail/20070428180424,㈱サンハウス,,error,2026/4/2 13:43:18,"page.goto: Navigation to ""https://www.ncn-se.co.jp/se/builderslist/detail/200704"
https://sinoya.co.jp,篠屋木材工業㈱,https://sinoya.co.jp/contact,submitted,2026/4/2 15:36:53,
https://shiken-c.com,㈱清水建設,,no_form,2026/4/2 15:37:01,contact link not found
http://www.sekine-cs.jp,㈱関根工務店,http://www.sekine-cs.jp/contact/index.html,submitted,2026/4/2 15:37:38,
https://www.am-ritz.co.jp/d-26.html,㈱立岩建設,,error,2026/4/2 13:43:22,"page.goto: Navigation to ""https://www.am-ritz.co.jp/d-26.html"" is interrupted by"
https://www.grandy.jp/tochigiken,グランディハウス㈱,,error,2026/4/2 13:43:23,"page.goto: Navigation to ""https://www.grandy.jp/tochigiken"" is interrupted by an"
https://www.toyota-woodyou.co.jp/tochigi,トヨタウッドユーホーム㈱,,error,2026/4/2 13:43:24,"page.goto: Navigation to ""https://www.toyota-woodyou.co.jp/tochigi"" is interrupt"
https://ikeko1947.jp,コンチネンタルホーム㈱,,error,2026/4/2 13:43:24,page.goto: net::ERR_NAME_NOT_RESOLVED at https://ikeko1947.jp/
Call log:,,,,,
[2m  -,,,,,
https://www.kbr.co.jp,㈱小堀建設,https://www.kbr.co.jp/contact/,manual_check,2026/4/2 15:37:55,submit button not found
https://www.mugikura.co.jp,㈱むぎくら,https://page.line.me/307ukyfh?openerPlatform=liff&openerKey=profileRecommend,manual_check,2026/4/2 15:38:09,submit button not found
https://house.home4u.jp/contents/maker-24-11745,宇都宮アイフルホーム㈱,,error,2026/4/2 13:43:28,"page.goto: Navigation to ""https://house.home4u.jp/contents/maker-24-11745"" is in"
https://ikeko1947.jp,㈱木の花ホーム,,skip,,duplicate url
https://tgnr.jp/company/kawahori,㈱川堀工務店,,error,2026/4/2 13:43:31,"page.goto: Navigation to ""https://tgnr.jp/company/kawahori"" is interrupted by an"
https://www.stylish-house.com,㈱スタイリッシュハウス,,error,2026/4/2 13:43:31,"page.goto: Navigation to ""https://www.stylish-house.com/"" is interrupted by anot"
https://www.house21.co.jp,㈱ハウス－弐拾壱,https://www.house21.co.jp/contact/customer.html,manual_check,2026/4/2 15:38:33,submit button not found
https://ikeko1947.jp,㈱ＧＡＬＬＥＲＹ　ＨＯＵＳＥ,,skip,,duplicate url
http://www.tooken-k.co.jp,東建産業㈱,http://www.tooken-k.co.jp/contact/,manual_check,2026/4/2 15:38:40,submit button not found
https://next-haus.jp,㈱中村ハウジング,https://next-haus.jp/#mail,manual_check,2026/4/2 15:38:49,submit button not found
https://www.ryokushin.co.jp,㈱緑新,,error,2026/4/2 13:43:36,"page.goto: Navigation to ""https://www.ryokushin.co.jp/"" is interrupted by anothe"
https://landforest.co.jp,ランド・フォレスト㈱,https://landforest.co.jp/contact/,manual_check,2026/4/2 15:38:58,submit button not found
https://www.youkanya.com,㈱洋館家本店,,no_form,2026/4/2 15:39:04,contact link not found
https://artnive.com,アートナイヴ㈱,https://artnive.com/inquiry/entry.php,submitted,2026/4/2 15:41:18,
https://kakunishi.co.jp,㈱カクニシビルダー,https://kakunishi.co.jp/contact/,submitted,2026/4/2 15:42:33,
http://www.ushioda.co.jp/company,潮田建設㈱,http://www.ushioda.co.jp/contact,submitted,2026/4/2 15:42:45,
https://technohome.co.jp,㈱テクノホーム,,no_form,2026/4/2 15:42:51,contact link not found
https://ud2001.jp,ユーディーホーム㈱,,no_form,2026/4/2 15:42:56,tel or mailto url
Call log:,,,,,
"[2m  - navigating to ""t",,,,,
https://ikeko1947.jp,栃木ハウス㈱,,skip,,duplicate url
https://ikeko1947.jp,塚本産業㈱,,skip,,duplicate url
https://ikeko1947.jp,㈱グッドリビング北関東,,skip,,duplicate url
https://ikeko1947.jp,㈱ドリームクリエイト,,skip,,duplicate url
https://ikeko1947.jp,丸二産業㈱,,skip,,duplicate url
https://noguchikensetsu.jp,㈱野口建設,https://noguchikensetsu.jp/contact/,submitted,2026/4/2 15:43:08,
https://ikeko1947.jp,アオイホーム㈱,,skip,,duplicate url
https://lien-co.jp,㈱リアンコーポレーション,https://lien-co.jp/contact/,submitted,2026/4/2 15:44:24,
https://www.yorozukensetsu.co.jp,㈱万建設興業,https://www.yorozukensetsu.co.jp/contact,submitted,2026/4/2 15:47:11,
https://kk-ikeda.net,㈱イケダ工務店,https://kk-ikeda.net/contact/entry.php,submitted,2026/4/2 15:47:29,
https://www.is-home.co.jp,松盛堂㈱,,skip,,受注先除外
https://r.goope.jp/sr-09-093861s0020,㈲大紘建設,https://r.goope.jp/sr-09-093861s0020/contact,submitted,2026/4/2 15:47:41,
https://ikeko1947.jp,ノベルハウス㈱,,skip,,duplicate url
https://ikeko1947.jp,ＬＨＧ　ＡＲＣＨＩＴＥＣＴＳ㈱,,skip,,duplicate url
https://tgnr.jp/company/heisei-housing,㈲平成ハウジング,https://tgnr.jp/contact/,submitted,2026/4/2 15:47:55,
https://hirai-hd.co.jp/about/group/maruyama,丸山工業㈱,https://hirai-hd.co.jp/contact/,submitted,2026/4/2 15:48:05,
https://u-41.co.jp,㈱薄井工務店,https://u-41.co.jp/contact/,submitted,2026/4/2 15:56:31,
https://shome.co.jp,㈱エスホーム,https://shome.co.jp/contact/,submitted,2026/4/2 15:56:45,
https://noa-home.jp,㈲大窪建築設計事務所,,no_form,2026/4/2 15:56:49,contact link not found
https://ikasu-soken.jp,㈱創建,https://ikasu-soken.jp/contact/,submitted,2026/4/2 15:57:57,
https://al-sys.jp,㈱アルシス,https://al-sys.jp/inquiry/,submitted,2026/4/2 15:58:07,
https://www.e-planning-ie.com,㈱イー・プランニング,https://www.e-planning-ie.com/contact/,submitted,2026/4/2 15:58:17,
https://www.estate21.co.jp,エステート住宅産業㈱,https://www.estate21.co.jp/contact/,submitted,2026/4/2 13:48:00,栃木 宇都宮市駅前通り１－１－５
https://ikeko1947.jp,㈱Ｇｏｏｄ　Ｈｏｕｓｅ,,skip,,duplicate url
https://ha-juken.co.jp,㈲住研,https://ha-juken.co.jp/contact,submitted,2026/4/2 15:58:34,
https://taisei-sc.jp,㈱大生建物,https://taisei-sc.jp/contact/,submitted,2026/4/2 15:59:21,
https://takao-sekkei.jp,㈱タカオ建築研究所,,no_form,2026/4/3 13:02:52,contact link not found
https://ikeko1947.jp,㈱ｔｅａｍ－Ｋ風間,,skip,,duplicate url
https://masuken-t.jp,㈱マスケン,https://masuken-t.jp/consult,manual_check,2026/4/2 16:14:23,submit button not found
https://www.replay-housing.com,㈱リプレイ,https://www.replay-housing.com/contact,submitted,2026/4/2 16:26:09,
https://ishinhome.co.jp/shop/tochigi_kenhoku,七浦建設㈱,,no_form,2026/4/2 16:26:13,contact link not found
https://www.h-wood.co.jp,㈱林材木店,https://www.h-wood.co.jp/contact,submitted,2026/4/2 16:26:32,
https://www.miyamahome.co.jp,㈱ミヤマホーム,https://www.miyamahome.co.jp/contact/,submitted,2026/4/2 16:26:47,
https://www.ikhome.co.jp/index.html,㈱ＩＫホーム,https://www.ikhome.co.jp/reform/index.html,manual_check,2026/4/2 16:27:04,submit button not found
https://partnershop.takara-standard.co.jp/shop/76,㈲板橋工務店,https://forms.takara-standard.co.jp/webapp/form/22048_aqgb_12/index.do,submitted,2026/4/2 16:27:14,
https://www.kame-kobo.jp,亀工房㈱,https://www.kame-kobo.jp/contact,submitted,2026/4/2 16:28:04,
https://ikeko1947.jp,㈱ケーエムハウス,,skip,,duplicate url
https://u-41.co.jp,㈱健康太郎の家,,skip,,duplicate url
https://shimanokoumuten.co.jp,㈱島野工務店,https://shimanokoumuten.co.jp/sassi/,submitted,2026/4/2 16:28:53,
https://www.sakura-business-guide.jp/gyoushu/shinkou-kensetu,㈱伸興建設,https://www.sakura-business-guide.jp/contact/,submitted,2026/4/2 16:29:05,
https://ja.nc-net.or.jp/company/105214/equipment,㈱蕎麦田工務店,,no_form,2026/4/2 16:29:10,contact link not found
https://tochimou.jp,㈱栃毛木材工業,https://tochimou.jp/contact/,submitted,2026/4/2 16:29:25,
https://hamayagumi.co.jp,㈱浜屋組,,no_form,2026/4/2 13:52:28,contact link not found
