company_id,company_name,prefecture,address,phone,url,status
40-106846,㈱駅前工務店,福岡,久留米市東櫛原町２６３６－１,0942－39－0888,https://www.ekimaekoumuten.co.jp,pending
40-100213,㈱アスト,福岡,福岡市中央区草香江２－７－１,092－751－8885,https://www.konoike.co.jp/koyukai/company/info/60003,pending
40-078531,ディー・アンド・エイチ㈱,福岡,福岡市中央区平尾２－１７－１１,092－522－0500,https://momota.co.jp,pending
40-090399,悠建築工房㈱,福岡,筑紫野市原田４－２－１０,092－919－8385,https://you-kenchiku.co.jp,pending
40-056724,新日本ホームズ㈱,福岡,北九州市八幡西区折尾３－３－２２－５Ｆ,093－695－2033,https://snph.jp,pending
40-104648,㈱リバティーホーム,福岡,久留米市藤光１－９－１７,0942－21－2555,https://libertygroup.jp,pending
T40-018395,㈱シアーズエステート,福岡,大野城市大城２－２３－３０,092－504－1200,https://sears-estate.co.jp,pending
40-068570,㈱なかやしき,福岡,北九州市小倉北区上到津２－３－９,093－581－5300,https://www.e-house.co.jp,pending
40-102195,㈱田舎暮し,福岡,遠賀郡遠賀町尾崎１７１６－９,093－282－5515,https://momota.co.jp,pending
40-105025,㈱福岡工務店,福岡,福岡市南区的場２－３６－１,092－586－7658,https://wowholdings.jp/company/organiz,pending
40-061393,協同建設㈱,福岡,飯塚市上三緒３６７－７,0948－23－7151,https://kyodo-web.co.jp,pending
40-091325,㈱秀建,福岡,福岡市早良区原５－１４－２２,092－821－6441,https://shuken623.co.jp,pending
40-061048,九州八重洲㈱,福岡,福岡市博多区東比恵１－５－５,092－472－2888,https://www.y98.jp,pending
40-082672,㈱ダックス,福岡,福岡市中央区長浜１－１－１－８Ｆ,092－737－1121,https://www.takenaka.co.jp,pending
40-067111,辰巳住宅㈱,福岡,北九州市八幡西区幸神４－７－４,093－644－1771,https://sakurakoumuten.tkc.best-hp.jp,pending
40-113857,㈱ベストブライト,福岡,福岡市南区桧原１－１１－３７,092－586－9387,https://best-bright.co.jp,pending
00-024811,㈱ハウジングプラザ,福岡,北九州市門司区西海岸１－３－１,093－332－6363,https://www.housingplaza-net.co.jp,pending
00-025233,㈱愛和,福岡,福岡市博多区綱場町１－１,092－263－8720,https://www.aiwachisho.co.jp/company/company,pending
00-028199,㈱アパックスホーム,福岡,福岡市中央区大手門３－８－１６－５Ｆ,092－726－8300,https://apaxhome.co.jp,pending
40-095975,㈱ファミリー,福岡,福岡市中央区天神５－７－１,092－722－5000,https://www.farnest.co.jp,pending
40-104949,ワウハウス九州㈱,福岡,久留米市中央町３２－４－１Ｆ,0942－46－8005,https://wowhouse-kyushu.jp,pending
40-094357,辰巳住研㈱,福岡,古賀市美明３－５－９,092－941－1110,https://sakurakoumuten.tkc.best-hp.jp,pending
40-073084,福岡ビルド㈱,福岡,福岡市早良区重留４－３－５,092－804－0030,https://apart-x.jp,pending
40-098620,㈱アーキテックス,福岡,大野城市御笠川５－８－１８,092－558－3501,https://www.umeno.co.jp,pending
40-091863,㈱ホームラボ,福岡,久留米市東合川７－６－７,0942－65－8440,https://sakurakoumuten.tkc.best-hp.jp,pending
40-066645,美里建設㈱,福岡,北九州市小倉北区中井５－７－２９,093－571－8338,https://sakurakoumuten.tkc.best-hp.jp,pending
40-074258,眞鍋建設㈱,福岡,太宰府市五条２－６－３４,092－924－5755,https://sakurakoumuten.tkc.best-hp.jp,pending
40-071544,照栄建設㈱,福岡,福岡市南区向新町２－５－１６,092－566－1249,https://momota.co.jp,pending
40-090458,㈲島建設,福岡,久留米市荒木町藤田１４７３－２,0942－27－3872,https://www.f-dennou.jp/html/22016.html,pending
40-102807,㈱ホゼナル,福岡,福岡市博多区博多駅前３－１３－１８－３０１,092－483－1777,https://hozenall.co.jp,pending
00-021442,ＪＲ九州住宅㈱,福岡,福岡市博多区吉塚本町１３－１０９,092－643－9402,https://jrsumai.co.jp,pending
40-099568,㈲ジーエス,福岡,北九州市八幡西区大平１－１０－１２,093－613－7766,https://www.universalhome.co.jp/modelhouse/fukuoka/yahata,pending
40-068058,㈱長崎材木店,福岡,古賀市天神５－１０－３,092－943－5724,https://www.nagasakizaimokuten.co.jp,pending
40-035073,㈱百田工務店,福岡,福岡市東区多の津１－４－５,092－611－2661,https://momota.co.jp,pending
40-104976,㈱ＡＣＬＩＶＥ,福岡,築上郡吉富町小犬丸１２１－１,0979－24－5177,https://aclive.jp,pending
40-116022,㈲段栄ホーム,福岡,福岡市早良区飯倉３－２０－４１,092－823－3900,https://www.daneihome.jp,pending
40-099362,㈱のあ建築設計,福岡,福岡市博多区上牟田３－１１－２２,092－292－7913,https://sakurakoumuten.tkc.best-hp.jp,pending
40-102039,㈱へいせい,福岡,糸島市前原西５－１－３１,092－324－1111,https://heisei-g.co.jp,pending
00-021231,上村建設㈱,福岡,福岡市博多区住吉４－３－２－７Ｆ,092－475－6551,https://www.e-uemura.jp,pending
40-111878,㈱クレスト・ホーム,福岡,北九州市小倉北区高浜２－７－４１,093－967－9024,https://cresthome-jpn.co.jp,pending
40-085139,㈱ナカガワ,福岡,久留米市東合川４－３－２６,0942－27－9812,https://sakurakoumuten.tkc.best-hp.jp,pending
40-102449,㈱双建,福岡,北九州市八幡西区則松３－６－７,093－691－8898,https://www.hirota-co.jp,pending
40-005043,㈱アルシスホーム,福岡,福岡市博多区博多駅前３－１４－１０,092－473－6151,https://www.al-fine.jp,pending
40-113667,㈱拓建ホーム,福岡,大牟田市大正町４－３－２,0944－52－1824,https://momota.co.jp,pending
40-106390,心建築工房㈱,福岡,朝倉郡筑前町東小田１０５５－１,0946－42－8021,https://www.cocorokenchiku.jp,pending
40-108969,スマートホーム㈱,福岡,北九州市小倉南区朽網東２－４－６,093－472－0137,https://momota.co.jp,pending
40-097445,㈱嘉賀工務店,福岡,久留米市北野町中２３３８－３,0942－78－2102,"https://asahigloval.co.jp/idea/blog-construction-shop-cheap/#:~:text=%E5%9C%B0%E5%85%83%E3%81%AE%E5%B7%A5%E5%8B%99%E5%BA%97%E3%81%8C%E5%AE%89%E3%81%84%E3%81%AE%E3%81%AF%E3%80%81%E7%B5%8C%E8%B2%BB%E3%82%92,%E7%A2%BA%E8%AA%8D%E3%81%99%E3%82%8B%E5%BF%85%E8%A6%81%E3%81%AF%E3%81%82%E3%82%8A%E3%81%BE%E3%81%99%E3%80%82",pending
40-102657,㈱フォレストヴィラホーム,福岡,福岡市南区横手南町２－１８,092－406－1112,https://www.forest-v.jp,pending
40-110288,㈱久木原工務店,福岡,福岡市早良区小田部５－１９－１８－１０１,092－851－2501,https://tateruya.jp/fukuoka/maker/kukiharakoumuten,pending
40-099617,ファイン管理㈱,福岡,北九州市八幡西区本城３－４－１,093－692－2671,https://momota.co.jp,pending
40-108006,㈱原口想建,福岡,朝倉郡筑前町中牟田１１３２－５,0946－42－0132,https://www.hirota-co.jp,pending
40-095646,㈱采建築社,福岡,福岡市早良区野芥４－４５－５１,092－874－7385,https://sakurakoumuten.tkc.best-hp.jp,pending
40-098568,㈱未来工房,福岡,久留米市津福本町７３１,0942－32－4612,https://www.mirai-kohboh.co.jp,pending
40-101572,㈱ＢＥＳＳ福岡,福岡,遠賀郡遠賀町別府３７１３－３,093－291－1700,https://hakata.bess.jp,pending
40-099404,㈱総建,福岡,うきは市浮羽町朝田２６８－１,0943－77－2990,https://momota.co.jp,pending
40-101242,ＲＥＧＡＬＯ㈱,福岡,福岡市西区福重３－３６－１,092－407－5691,https://regalo-design.jp,pending
40-099007,㈲イモト,福岡,福岡市城南区別府１－４－４５－Ｅ２０１,092－843－3559,https://ouchi-iroha.jp/house/articles/house-158-28257,pending
40-104165,㈱インハウス,福岡,大牟田市三里町１－１４－１０,0944－55－5739,https://nakanokensou.jp,pending
40-110649,黒岩建設㈱,福岡,大野城市白木原５－２－１－２０３,092－586－6446,https://www.hirota-co.jp,pending
40-106130,㈱ハウジング・カフェ,福岡,久留米市上津１－５－２６,0942－21－1393,https://momota.co.jp,pending
40-058952,㈱福岡住宅,福岡,福岡市早良区南庄２－１１－６,092－843－1345,https://momota.co.jp,pending
40-090654,㈱吉川住宅,福岡,福岡市早良区早良５－７－１４,092－804－5557,https://sakurakoumuten.tkc.best-hp.jp,pending
40-065726,㈱アースティック,福岡,北九州市八幡西区本城学研台３－１７－１５－１０４,093－691－3130,https://www.napsnet.co.jp,pending
40-087046,㈱青葉開発,福岡,大牟田市藤田町５５－１,0944－53－0538,https://www.napsnet.co.jp,pending
40-052016,㈱オークス建設,福岡,福岡市博多区山王２－１－１６,092－432－4440,https://rebuild.hapisumu.jp/h-company/83494,pending
40-091051,㈲建築工房やました屋,福岡,飯塚市横田５８９－１,0948－25－7833,https://yamashitaya.co.jp,pending
40-100421,三和エステート㈱,福岡,福岡市博多区博多駅南１－６－９－３Ｆ,092－477－6333,https://www.maki-web.co.jp,pending
40-106218,㈱システム１,福岡,北九州市八幡西区鷹の巣３－１０－１０－１Ｆ,093－883－7955,https://momota.co.jp,pending
40-108655,㈱スローライフ住宅設計,福岡,那珂川市中原２－１６１－２０２,092－986－3602,https://slowlife-fukuoka.co.jp,pending
40-062168,㈱タカノホーム,福岡,福岡市南区屋形原１－３６－２０,092－566－3838,https://www.takanohome.co.jp,pending
T40-015843,㈱タグボート,福岡,北九州市八幡西区藤田２－６－３１,093－641－9015,https://cawet.jp,pending
40-085043,㈱成斗工務店,福岡,福岡市西区小戸４－２９－４０,092－883－1562,https://www.narutop.co.jp,pending
40-025589,㈱野崎住宅,福岡,直方市感田２１３８－１,0949－26－5276,https://sakurakoumuten.tkc.best-hp.jp,pending
40-104923,㈱ハウスフィールド,福岡,福岡市博多区東那珂１－１４－４６,092－433－5544,http://www.housefield.co.jp,pending
40-051198,㈱今村組,福岡,大牟田市中白川町２－３８,0944－52－3161,https://www.imamuragumi.co.jp,pending
40-100979,㈱クラフトワン,福岡,八女市龍ヶ原１５５－１,0943－30－3969,https://craft-one.jp,pending
40-095259,建大ハウス㈱,福岡,福岡市博多区吉塚２－２－２５,092－622－5600,http://www.kendai-house.jp,pending
40-100173,功史朗建設㈱,福岡,福岡市中央区大宮２－６－１１－１Ｆ,092－525－2416,https://land.ieul.jp/knowledge/apartment/maker-brand/22415,pending
40-012279,㈱重永建設,福岡,北九州市若松区本町１－２－２５,093－751－3157,https://select-home.net,pending
40-102732,㈱住まいる,福岡,北九州市八幡西区竹末２－１－２１,093－631－3700,https://momota.co.jp,pending
40-094266,西依建設㈱,福岡,朝倉郡筑前町上高場９８５,0946－24－3101,https://www.nishiyori.com,pending
40-107101,㈱宝栄工業,福岡,柳川市上宮永町４１３,0944－74－0663,https://houei-home.jp,pending
40-115293,㈱ＨＯＥＹ,福岡,福岡市城南区片江１－４－１５,092－834－5077,https://www.hoey.jp,pending
40-021204,ユーライフホーム㈱,福岡,福岡市南区花畑２－４－１３,092－566－5456,https://u-lifehome.co.jp,pending
40-099192,㈱吉源工務店,福岡,福岡市博多区博多駅東２－４－１５－４Ｆ,092－432－5503,https://yoshimotokoumuten.com,pending
40-064616,一成建設㈱,福岡,宗像市自由ヶ丘１０９０－７３,0940－32－7131,https://momota.co.jp,pending
40-064931,㈱イノウエハウジング,福岡,八女市津江４４－２,0943－24－1214,https://momota.co.jp,pending
40-115335,ＳＥＶＥＮ・ＨＯＵＳＥ㈱,福岡,福岡市早良区室見１－２－３－２Ｆ,092－600－7405,https://momota.co.jp,pending
40-053641,ナガタ建設㈱,福岡,太宰府市通古賀３－１－１４,092－924－5881,https://momota.co.jp,pending
40-099608,㈱エコシステム,福岡,福岡市中央区天神５－７－１－４Ｆ,092－722－1331,https://momota.co.jp,pending
40-116273,九電不動産㈱,福岡,福岡市中央区薬院１－１３－８－４Ｆ,092－761－4060,https://qfk.co.jp,pending
00-025082,㈱クローバーホーム,福岡,筑後市西牟田４２３８－１,0942－51－7557,https://www.cloverhome-fukuoka.co.jp,pending
T40-016641,㈱ニーズコーポレーション,福岡,福岡市博多区博多駅前３－４－８－３Ｆ,092－451－2450,https://www.fujiki.co.jp,pending
40-106966,日本ライフサポート㈱,福岡,北九州市小倉北区魚町２－６－１０－４Ｆ,093－967－2101,https://nls-k.co.jp/company,pending
40-107366,㈱博愛,福岡,福岡市博多区博多駅南５－８－５－２０２,092－292－0571,https://www.napsnet.co.jp,pending
40-107808,ファインライフ・カンパニー㈱,福岡,福岡市中央区六本松３－１１－４１－１Ｆ,092－721－1646,https://momota.co.jp,pending
40-066176,㈱みぞえ住宅,福岡,飯塚市片島１－１０－３５,0948－24－2000,https://momota.co.jp,pending
40-101005,㈱三宅建築工房,福岡,飯塚市椋本５９４－２５,0948－25－3334,https://sakurakoumuten.tkc.best-hp.jp,pending
40-101358,㈲ライフスタイル,福岡,古賀市久保１１３９－１,092－943－1669,https://your-lifestyle.jp,pending
40-108964,㈱ロコハウス,福岡,福岡市東区美和台１－２２－３,092－410－2277,https://www.hirota-co.jp,pending
40-112021,㈱ロデスマン,福岡,福岡市早良区野芥３－２７－３０,092－707－7075,https://www.lodesman.co.jp,pending
40-109230,㈱イーホーム,福岡,八女市馬場３１－２,0943－23－5061,https://momota.co.jp,pending
40-100474,㈱ＯＺ工務店,福岡,福岡市城南区茶山４－３－３６,092－836－5800,,pending
40-063390,㈱グリーンウッド,福岡,北九州市小倉南区横代東町１－３－８,093－964－2255,https://www.e-house.co.jp,pending
40-070057,㈱グリーン企画,福岡,宗像市曲１２４５－５,0940－36－6969,,pending
40-094845,㈲クリエーティブホーム,福岡,宗像市くりえいと２－４－３２,0940－38－8010,https://creative-myhome.jp,pending
40-107463,㈱幸栄住宅,福岡,福岡市南区桧原７－５２－２４,092－565－6001,https://momota.co.jp,pending
40-107543,㈱サポートハウジング,福岡,福津市日蒔野６－２９－５,0940－39－3631,https://tateruya.jp/fukuoka/maker/supporthousing,pending
40-105769,セイケンハウス㈱,福岡,福岡市博多区青木１－２－１２,092－611－3318,https://www.narutop.co.jp,pending
40-019087,㈱手嶋組,福岡,朝倉市三奈木４３９５－１,0946－22－4414,https://momota.co.jp,pending
40-100554,東宝住宅㈱,福岡,北九州市小倉北区下到津４－９－２,093－571－7311,https://www.toho-jyutaku.co.jp,pending
40-020128,㈱鳥越建設,福岡,久留米市野中町２４９－９,0942－44－2294,http://torigoek.jp,pending
40-097712,㈱直木建設,福岡,福岡市早良区小田部１－１３－１１,092－833－9755,https://www.naoki-co.co.jp/info,pending
40-116685,㈱ＮＥＸＴ松尾,福岡,鞍手郡鞍手町中山２３５４－２,0949－43－5052,https://tateruya.jp/fukuoka/maker/hirayakoubou,pending
40-094478,㈱ハウジングサポート,福岡,北九州市八幡西区八枝４－２－１８,093－695－2777,https://momota.co.jp,pending
40-111055,ハウスプロダクション㈱,福岡,三井郡大刀洗町甲条１５６５－３,0942－77－6606,https://momota.co.jp,pending
40-026134,㈱早田組,福岡,田川郡糸田町糸田２０７０－２,0947－26－0129,https://sakurakoumuten.tkc.best-hp.jp,pending
40-077238,芙蓉ディベロップメント㈱,福岡,福岡市博多区山王１－１０－２９－１Ｆ,092－452－0588,https://momota.co.jp,pending
40-102278,ユースタイル㈱,福岡,福岡市東区多の津４－９－１０－１Ｆ,092－626－8637,https://www.napsnet.co.jp,pending
40-110405,㈱六花,福岡,八女市高塚２５３－３,0943－22－8681,https://www.napsnet.co.jp,pending
40-111265,㈲エンゼル商事,福岡,大牟田市健老町３３６－１,0944－54－8450,https://tateruya.jp/fukuoka/maker/enzerusyozi,pending
40-046455,㈲久綱工務店,福岡,中間市弥生１－１９－１０,093－244－8966,"https://kyoto.doyu.jp/6214.html#:~:text=%E4%B9%85%E4%BF%9D%E4%BA%AE%E5%A4%AA%E3%81%95%E3%82%93%20%E3%88%B1%E4%B9%85%E4%BF%9D,%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%B0%8F%E4%BC%81%E6%A5%AD%E5%AE%B6%E5%90%8C%E5%8F%8B%E4%BC%9A",pending
40-031069,松吉建設㈱,福岡,糸島市千早新田１４０－８,092－323－3960,https://sakurakoumuten.tkc.best-hp.jp,pending
40-066720,㈱ミナミ,福岡,古賀市今の庄３－１７－５,092－942－5421,https://www.ogiharakoumuten.jp,pending
40-036490,㈱安岡工務店,福岡,北九州市八幡西区三ケ森２－７－１８,093－612－1616,https://yoiie-yasuoka.co.jp,pending
40-110894,ＲＯＯＭアセットマネジメント㈱,福岡,八女市大島１１２－１,0943－22－9555,https://momota.co.jp,pending
40-101549,㈱福遼建設,福岡,福岡市東区松島４－１０－２６,092－623－1213,https://www.fukuryou.co.jp,pending
T40-014755,未来エステート㈱,福岡,飯塚市弁分１２７－７,0948－25－7080,https://mirai-es.jp,pending
40-106065,㈱Ａｃｅ,福岡,北九州市小倉南区南方５－９－３２,093－967－9114,https://www.matsui-koumu.co.jp,pending
40-012451,昭和住宅㈱,福岡,北九州市八幡西区町上津役西４－２－１６,093－612－0228,https://www.suenaga-k.co.jp,pending
40-046425,㈲東建築,福岡,北九州市八幡西区野面１４４９－１,093－618－1081,,pending
40-069358,㈱大藪組,福岡,筑後市長浜２０４３－１,0942－53－2151,https://oh-yabu.co.jp,pending
40-098834,キミヱコーポレーション㈱,福岡,福岡市博多区博多駅東３－１３－２１－２Ｆ,092－432－3477,http://www.kimie.jp,pending
40-101583,㈱建大,福岡,飯塚市小正８０５－２,0948－23－4025,https://simple-home.jp,pending
40-111031,㈱桜建築,福岡,福岡市東区美和台３－３６－４６－７,092－692－8188,https://www.8558-sakurakensetsu.jp/company.html,pending
40-107167,㈱田辺木材ホーム,福岡,福岡市南区井尻５－１３－１５,092－573－2727,https://momota.co.jp,pending
40-101337,㈱津留建設,福岡,柳川市三橋町棚町２３６,0944－74－2840,https://turuken.com,pending
40-102280,ナックスデザイン㈱,福岡,福岡市西区西都１－６－８－２Ｆ,092－805－7201,https://momota.co.jp,pending
40-090439,㈱ネクステップ,福岡,那珂川市中原３－１３０,092－953－3040,https://www.next-step.co.jp,pending
40-107942,㈱梁,福岡,糸島市志摩津和崎３０２,092－327－5139,https://www.hirota-co.jp,pending
40-109100,㈱弘・建築工房,福岡,田川郡川崎町田原１６３５,0947－44－7850,https://www.hirota-co.jp,pending
40-058496,福建住宅㈱,福岡,福岡市南区曰佐５－１２－１,092－593－7000,https://momota.co.jp,pending
40-100168,㈲メイクハウス,福岡,大川市向島２６１２－２,0944－88－0605,https://momota.co.jp,pending
40-044426,㈱若杉建設,福岡,糟屋郡須惠町植木５６９－２,092－935－6668,https://www.e-house.co.jp/wakasugi-jutaku,pending
40-094303,㈱ＡＦＦＥＣＴ,福岡,久留米市山川町１６６２－１,0942－44－8033,https://www.e-house.co.jp,pending
40-106804,イーホーム㈱,福岡,北九州市小倉北区足原２－１０－１６－３Ｆ,093－952－1060,https://momota.co.jp,pending
40-002507,入江建設㈱,福岡,筑紫野市上古賀１－１２－１０,092－924－2675,https://www.suenaga-k.co.jp,pending
40-051921,因建設㈱,福岡,糟屋郡粕屋町江辻６８－２,092－938－2914,https://momota.co.jp,pending
40-003122,㈱梅野工務店,福岡,大野城市御笠川２－７－８,092－586－6266,https://www.umeno.co.jp,pending
40-006453,粕屋殖産㈱,福岡,糟屋郡粕屋町仲原１７７５－５,092－621－1331,https://momota.co.jp,pending
40-061351,㈱共和住宅,福岡,福岡市南区大橋４－５－４,092－551－5481,https://momota.co.jp,pending
40-106450,栗原建設㈱,福岡,古賀市川原１２９５,092－942－2987,https://sakurakoumuten.tkc.best-hp.jp,pending
40-070138,㈲桑野組,福岡,福岡市早良区干隈４－２０－９,092－861－7126,https://www.wb-house.jp/construction_store/1377.html,pending
40-107492,㈱ケーシーホーム,福岡,福岡市西区拾六町１－１０－７－１,092－895－5001,https://kchome.co.jp,pending
40-105502,建築工房ゼロ㈱,福岡,福岡市東区下原１－１３－２－１０３,092－405－1813,https://momota.co.jp,pending
27-133960,興永産業㈱,福岡,福岡市城南区荒江１－２８－１８,092－407－1811,https://www.koei-inc.jp,pending
40-078511,㈲サカエ住宅,福岡,飯塚市赤坂８４６－１５７,0948－42－3047,https://momota.co.jp,pending
40-102901,㈱さくらトータルライフ,福岡,田川市伊田４１９１－１,0947－49－0333,https://sakurakoumuten.tkc.best-hp.jp,pending
40-011098,㈱三京,福岡,福岡市中央区六本松３－１６－３３,092－737－7433,https://www.nikken-co.jp/sankyo,pending
40-059760,㈱サン建築工房,福岡,北九州市小倉北区大手町３－１－２０７,093－592－2668,https://www.napsnet.co.jp,pending
40-098455,㈲サンスリーホーム,福岡,北九州市小倉北区片野新町２－１１－２５,093－931－5306,http://sun3home.jp,pending
40-106393,想家工房㈱,福岡,太宰府市宰府５－２０－１６,092－408－9090,https://www.hirota-co.jp,pending
40-067810,㈱第一双葉,福岡,福岡市早良区飯倉２－１１－１０－１Ｆ,092－851－9211,https://www.d-futaba.co.jp,pending
40-093413,㈲大翔建設工業,福岡,北九州市八幡西区香月西２－１４－２８,093－616－0995,https://tateruya.jp/fukuoka/maker/daisyokensetsukogyo,pending
40-108938,匠建設㈱,福岡,久留米市野中町５６３－１,0942－65－5173,https://sakurakoumuten.tkc.best-hp.jp,pending
40-067153,立石産業㈱,福岡,福岡市中央区六本松４－６－３１,092－781－3666,http://tateishisangyou.co.jp,pending
40-085109,㈱ナカジマ建設,福岡,飯塚市片島３－１６－１１,0948－21－1633,https://n-techno.net,pending
40-026333,ハゼモト建設㈱,福岡,北九州市小倉北区片野４－１２－１０,093－931－0521,https://momota.co.jp,pending
40-077068,㈱福山建設,福岡,大牟田市上白川町２－３２５,0944－53－5849,https://tateruya.jp/fukuoka/maker/fukuyamakensetsu,pending
40-027854,㈱ベストホーム,福岡,福岡市博多区麦野１－１０－１,092－582－5575,https://momota.co.jp,pending
40-035343,㈱毛利建設,福岡,福岡市早良区小田部２－１８－１３,092－831－0188,https://tateruya.jp/fukuoka/maker/mourikensetsu,pending
40-072420,山元建設㈱,福岡,遠賀郡芦屋町白浜町１－４,093－223－1006,https://sakurakoumuten.tkc.best-hp.jp,pending
40-092670,㈱エコハウス,福岡,北九州市小倉南区長野本町２－１－２,093－471－9260,https://momota.co.jp,pending
40-070265,㈲隈部建設,福岡,大牟田市上官町３－１５０,0944－55－0337,https://partnershop.takara-standard.co.jp/shop/1741,pending
40-008711,黒崎建設㈱,福岡,筑紫野市針摺中央２－７－７,092－922－5771,https://sakurakoumuten.tkc.best-hp.jp,pending
00-012174,㈱サンコービルド,福岡,福岡市博多区博多駅前１－３１－１７－１０Ｆ,092－414－6610,https://www.sanko-bld.co.jp,pending
40-105429,㈱セイコー木材,福岡,北九州市八幡西区上上津役５－１２－７,093－612－8372,http://www.e-seiko.jp,pending
40-093503,㈱中嶋工務店,福岡,八女市井延５－１１,0943－23－0213,http://www.sumainotakumi.jp,pending
40-058370,㈱藤栄建設,福岡,糸島市二丈深江１７１０－２,092－325－0129,https://www.fujiei.co.jp/company/info,pending
41-011715,㈱リバース,佐賀,杵島郡大町町福母１５７８－１,0952－71－3410,https://reverse-ap.jp/company,pending
00-026753,朝日Ｉ＆Ｒリアルティ㈱,佐賀,武雄市朝日町甘久３５８９－２,0954－22－3268,https://tateruya.jp/saga/maker/oursseries,pending
41-011381,㈱ホームサポート,佐賀,佐賀市蓮池町小松３０８－１,0952－71－0842,https://tateruya.jp/saga/maker/homesupport,pending
00-025469,㈱エースホーム,佐賀,神埼市神埼町田道ヶ里２４５９－１１,0952－52－4145,https://toonoe-koumuten.jp,pending
00-022061,㈱プレースホーム,佐賀,神埼市神埼町枝ケ里３３１－１,0952－52－7777,https://place-home.co.jp,pending
00-007009,㈱坂口組,佐賀,鳥栖市神辺町４５０－３,0942－82－2408,https://www.masa-saga.jp,pending
41-010925,㈱マイホーム建設,佐賀,佐賀市開成５－１３－２４,0952－34－4334,https://www.myhome-info.jp/company/history,pending
41-011996,ディライツホーム㈱,佐賀,佐賀市開成６－４－２７,0952－37－6777,https://www.delights-home.jp,pending
41-010606,㈱クレセントホーム,佐賀,佐賀市兵庫南４－２－４３,0952－37－5670,https://toonoe-koumuten.jp,pending
41-008695,㈱たてものや,佐賀,唐津市鏡４５３３－１,0955－53－8635,https://toonoe-koumuten.jp,pending
41-004457,鳥飼建設㈱,佐賀,三養基郡基山町宮浦９９１－２,0942－92－2020,https://toonoe-koumuten.jp,pending
41-009552,なかむら住宅㈱,佐賀,佐賀市兵庫北６－１－１０,0952－37－3955,https://www.ichijo.co.jp/guide,pending
00-002579,㈱中野建設,佐賀,佐賀市水ケ江２－１１－２３,0952－24－3211,https://www.nakanet.co.jp,pending
41-010077,㈱アルファ建築空間,佐賀,鹿島市納富分２８５１－４,0954－63－5517,https://toonoe-koumuten.jp,pending
